id	rating	item_bought	review	pros	cons	upvotes	downvotes
39794466	5	1	окремі слова подяки інтернет магазину rozetkа, за якісне обслуговування та швидку доставку.	машинка philips делікатно зістригає зайве з одягу і повертає йому пристойний вигляд. з метою проведення експеременту був вибраний шарф. за хв роботи машинки зовнішній вигляд шарфа змінився, річ виглядала майже як нова. у використанні річ дуже проста, достатньо увімкнути перемикач і без додаткових зусиль водити по тканині, яка втратила свій вигляд. машинку можу сміло рекомедувати,	не виявлен	0	0
39530937	5	1	дуже класна машинка. проста у використанні і водночас ефективна! не вагайтесь у виборі! рекомендую	проста у використанні і водночас ефективна	немає	0	0
39530751	5	1	дуже класна машинка. справляється на відмінно! рекомендую , не сумніваєтесь. проста у використанні і водночас ефективна.			0	0
40301010	5	1	дуже легко і дуже ефективно видаляє катишки. красивий дизайн також радує.			0	0
40199496	5	1	дуже сподобався ефект від використання машинки. старий светр отримав друге життя, в'язана шапка стала краще виглядати. користувалася поки що небагато, але покупкою задоволена. доставка від розетки вражає: товар замовлено після . , а наступного дня ввечері він уже у відділенні нової пошти.			0	0
8685948	5	1	дякую "розетці"	зручна, процює швидко, тихо і дійсно відновлює речі.	відсутні	6	1
9410184	5	1	випробував у перший же день, старі байки стали як нові : алкалайнові батарейки philips в комплекті теж якісні "побрив" пів шафи речей а вони досі працюють.	дуже потужна машинка, зручна, легко чистити, батарейок вистачає на довго.	щіточка для чистки не поміщається у відділ для батарейок, доводиться зберігати її окремо.	9	0
10660371	5	1	задоволений покупкою. катульки знімає без питань і не псує тканину.	зручна, приємна в роботі		0	0
10619331	5	1	корисна річ, яка окупається за один вечір. всім хто сумнівається рекомендую!	свої функції виконує на %	не виявлено	0	0
10400104	5	1	поки сама не попробувала,як вона працює не вірила,що таке можливо.тепер "брию" все що потрапляється на очі дуже задоволена покупкою	хороша машинка	невиявлені	0	0
11168449	5	1	одяг обробляє на . берем з собою навіть у подорожі. жінка задоволена. рекомендую.			0	0
11148944	5	0	машинка супер. одяг чистить від катишок ідеально, раніше була китайська в порівнянні з philips нікуди не годиться. ця машинка потрібна в кожному домі.	стиже супер!!!	не виявлено.	0	2
11285344	5	1	річ просто супер... купив ради експеременту даже неочікував шо вона так змінить моє життя. тепер ніодної кошлатою речі вдомі незалишилося.	після стрижки речі на порядок краще стають виглядати, а то і зовсім як нові.		0	0
13005262	5	1	машинка для стрижки катышков просто супер, зі своєю роботою справляється ідеально, в комплекті також батарейки,...		нема	0	0
13337055	5	1	рекомендую! сьогодні поштою отримала своє замовлення і відразу влаштувала тест драйв машинці, випробовуючи на кількох старих вовняних і трикотажних речах. результат відмінно!	дуже зручний пристрій. швидко і без зусиль приводить ношену річ у практично новий стан. зручно тримати у руці, а також чистити після використання	поки не виявила. можливо, делікатність окремих деталей машинки, з якими треба поводитись обережно, не прикладати силу, щоб не зламати або не впустити з рук. але це нормально для мене і людей, які звикли відноситись дбайливо до речей	0	0
15070568	5	1	машинка супер, беріть, не пошкодуєте.	працює відмінно	кришка не закриває повністю робочу поверхню	0	0
17316875	5	0	неймовірно хороша річ яка дає життя улюбленим светрам і регланам , а також дитячим колготкам . ламав голову яким чином видалити кошлатість спочатку не вірив що щось може допомогти , але знайома показала результат до і після оброблення, не повірив по пробував і був здивований реально видаляє приблизно % із % . рекомендую ;	простота використання , легко розбирається для чистки. великий плюс на батарейках, одного комплекта хватає дуже на довго	здивую всіх але поки невиявив. тільки якщо немає індикації використання батареї	0	0
17230859	5	1	привіт всім чудова машинка, обновила усі речі, навідь ті, що вже списали, як неліквід. делікатно обробила навідь колготи! і ден.	велика площа робочої поверхні.	користуємось один місяц. не знайшла	0	0
16808828	5	1	товар якісний. зручний,простий у використанні. без проблем чистить любу поверхню,а головне швидко і якісно. всім гарантую задоволення що в роботі так і по її закінченню. речі стають як тільки з магазину. батарейок вистачає на довгий час роботи. всім пропоную спробувати не пожалкуєте. замовляв не собі одному всі задоволенні	головна перевага вплив на здоров'я. тобто коли працюєш машинкою вона заспокоює нервову систему	на мене їх не має	2	0
19834159	5	0	це той варіант, коли реально суперррр!!!! однозначно рекомендую!!	все	жодного	0	0
18990146	5	1	повністю справляється зі своїм призначенням. катиші знімаю дуже часто: пальто, кофти, футболки, носки і навіть диван. заряд тримає довго	ще не підводила	на дитячому носочку зробила дирку	0	0
21362894	5	1	все чудово, справляється зі своїми обов язками на відміннно			0	0
22486281	5	1	машинка просто чудова. сьогодні одразу випробували на дитячій шапці, яка була дуже закашлатена. машинка справилась на відмінно, шапка стала, як нова. однозначно рекомендую.	забирає кашлатання дуже швидко і якісно з першої спроби.	треба обережно працювати на делікатних тканинах, не натискати. може затягнути ниточку.	1	0
22480265	4	1	завдяки великим отворам у сіточці вибриває ідеально і великі катанці, але будьте обережними з делікатними тканинами не натискайте сильно тонка нитка зачіпляється за лезо ножа утворюючи затяжку. так в нас сталося під час бриття шарфика! користуйтеся обережно, рекомендуємо!!!	мабуть найкращий вибір з того що є на ринку.	не знайшли.	1	0
23859617	5	1	з покладеними на нього обов'язками справляється добре.			0	0
23625665	5	1	машинка просто супер! речі просто оживають. дякую команді rozetka за хорошу роботу і швидку доставку			0	0
25305799	5	1	чудова річ. деякі речі отримали нове життя.	чистить кофти дуже швидко. батарейки в комплекті.	поки немає.	0	0
24993687	5	1	машинка відповідає ціні, хороший девайс!!!		немає	0	0
24976639	5	1	в користуванні вже більше ьох місяців, машинкою задоволена, після ретельної стрижки одяг виглядає як новий.	машинка компактна, мобільна,з якісними батарейками працює довго. зручна у використанні, легко чиститься.	досить голосно працює	0	0
24383695	5	1	чудова машинка. ціна відповідає якості.		поки що не знайшла	0	0
24307575	5	1	машинка дійсно відновлює речі. однозначно вартує своїх грошей. дуже задоволені!	дійсно відновлює речі	немає	0	0
25601239	5	1	мені дуже подобається, користуюся більше років.	потужна, компактна		0	0
25979855	5	1	все подобаеться. дякую магазину за швидку доставку.	все подобаеться	немае	0	0
26694367	5	1	я дуже задоволений цим продуктом. він працює набагато краще, ніж той, який ми мали раніше, що вже припинило працювати. попередній був іншим брендом.			0	0
27332856	5	1	дуже класна. гарно збирає катишкі.		що не від сеті	0	0
27306368	5	1	абсолютний мастхев в кожній родині	з обов'язками справляється	де брати нові леза?	0	0
28886440	5	1	чудова машинка, побачила у колеги, вона задоволена повністю, користується більше року, тому вирішила і собі купити. справляється на %, ідеально чистить від катушок	з призначенням повністю справляється	немає	0	0
30251416	5	1	купував по промо коду, який отримав від попередньої покупки в цьому інтернет магазині, чому був дуже радий адже це була справді дуже вигідна пропозиція, якої б я не отримав на інших сайтах. раніше мав досвід користування машинками для стрижки катишків, які належали до зовсім дешевого цінового сегменту. вони мене повністю не влаштовували, тому вирішів купити в родину щось якісніше хоч і дорожче. тому перечитавши відгуки і оцінивши пропозицію, мій вибір випав на машинку для стрижки катишків від фірми philips. в комплектації товару ми отримуємо саму машику для стрижки катишків, щіточку для чищення та дві батарейки типу aa. машинка була в роботі всього лише кілька разів але з роботою впоралася на відмінно. речі як то шарфи, шапки та светри отримали набагато кращий вигляд або стали майже як нові. машинкою потрібно користуватися без зусиль та не поспішаючи проходити катишки. я вважаю, що дана машинка повинна бути у кожній сім'ї. однозначно рекомендую! #philips	швидко і ефективно видаляє катишки.	мабуть недоліки відсутні.	2	0
32440824	4	1	зручна у використанні, після х років користування не виникло жодних проблем.			0	0
33513225	5	1	хороша річ. ідеально виконує свою функцію			0	0
33251184	5	1	дуже гарна річ	дуже зручна	нема	0	0
32907906	5	1	це найкраща машинка, яка у мене була ! чистить бездоганно!			1	0
32903556	5	1	просто класний ! всім рекомендую			0	0
32844132	5	1	якісно відрізняється від дешевих аналогів, яких було вже штуки. якість чистки хороша. робота від батарейок типу аа, які додаються в комплекті.	якість пластику та інших матеріалів, фірмові батарейки в комплекті	не помітив	1	0
34693685	5	1	за свою ціну дуже гарна машинка, в роботі зручна, речі після обробки мають вигляд нових, до комплекту при купівлі додаються оригінальні батарейкі, контейнер для збору катишів великий та зручний.	гарно збирає катиші будь якого розміру	немає	0	0
34554868	5	1	довго вирішувала щодо придбання даної машинки. речі стали як нові, чудово очищає та зручна у користування. рекомендую	компактна, досить зручна, потужна	не виявила	0	0
35110612	5	1	саме головне ніжно і неквапливо рухати по одягу, тоді всі катишки зникають з першого разу. речі виглядають свіжими.	якісно виконує свої функції.	думаю, це використання батарейок. така прогресивна фірма має вже відмовлятися від таких витратників, які забруднюють средовище.	1	0
34970262	5	1	супер, нам дуууже подобається!			0	0
36058981	4	0	чи є змінні леза ,на таку модель?			3	1
38876379	5	1	на разі термін використання дні. катунці видаляє добре, речі не псує.	непогано справляється з поставлено задачею	поки не виявлено	1	0
38810793	5	1	машинка крута , спочатку вагалась брати але я задоволена, речі чистить на ура рекомендую	все чистить і не псує речі		1	0
39127623	5	1	це один з найкращих предметів, що придумало людство. очищує речі відмінно, вони виглядають як новенькі. зручно те ,що працює від батарейок. виконано з надійного матеріала, леза тонкі і дуже гострі. легко очищується після використання.			0	0
39726204	5	1	чудо апарат робить із старої речі нову			1	0
40530488	5	1	хороша машинка, з своїми функціями справляється на повну.	зручна	поки не виявила.	0	0
40329768	5	1	найкраща машинка! немає конкурентів!	збирає наймілкіші ковтунці, дуже швидка. машинку не потрібно "вдавлювати" в тканину вона сама легко справляється, і не болять зап"ястя після стрижки!	немає	3	0
38242514	5	0	товаром повністю задоволена. придбала майже місяць тому і недоліків не побачила, тільки плюси! дякую магазину за хороший сервіс та швидку доставку.	зручна	немає	0	0
38240240	5	0	дуже класна штука, вирішує проблему кашлатання одягу, речі стають, як нові. рекомендую!	дуже необхідна річ в побуті	немає	3	0
39192099	5	0	машинка така як потрібно! стриже огонь	швидка доставка, ціна	немає	0	0
40229040	5	1	працює супер.	одні плюси	немає	0	0
27120288	4	1	на свою ціну працює відмінно, тим більше, що пощастило придбати за вигідною акцією.	дешевий, свою роботу виконує.	дещо маленький та хрупкий, моторчик ближче до слабкого.	2	0
25777959	4	1	гарне співвідношення "ціна якість", з функцією спавляється добре	компактний	не виявила	0	0
35782698	2	1	з пристроєм все було норм, але через хв роботи з кашеміревим светром він виключився. спочатку здалось, що це заводські батарейки недоброї якості та після заміни їх пристрій так і не запрацював. прикро	справляється зі своєю задачею	швидко ламається	1	1
33581079	4	1	якість задовільна , потужність невелика. як довго проослужить побачимо.	знімає катишки, правда краще на тонких светрах або футболках, з катишками на зимових светрах справляється важкувато	незручно знімати контейнер з відходами	1	1
36088430	4	1	на свою ціну товар непоганий, пальто стриже погано але з дитячим одягом справляється на ура. батарейки були в комплекті. контейнер невеликий хоч я це бачила коли замовляла. поки все працює.			0	0
38968065	5	1	замовив і через дні вже прийшла на відділення нової пошти. все супер. дякую.	чудово виконує свої функції	не виявив	0	2
38128322	5	1	машинка просто супер! дуже швидко і якісно прибирає катишки з одягу.			1	0
39903294	5	0	сьогодні забрала посилку, працює добре! дякую	ефективний		0	0
24595087	5	0	дуже добре працює. стриже на всі %. не сильно гучна.	працює на батарейках.	колір не такий, як на картинці, але це не проблема.	0	0
21841353	2	1	працює, але виникають проблеми при вклаченні. кнопку потрібно утримувати в середньому положенні. ледь ледь сильніше чи слабіше натис і вона зупиняється. напівбрак.	работает	кнопка включения глючит	1	0
26051871	5	1	машинка зручна, знімає як мілкі катишки так і великі. від використання отримую задоволення. єдине, що корпус, що збирає виделені катишки достатньо зачепити легенько пальцем ненароком, він відлітає. сподіваюсь це не на всіх машинках.	недорога якісна річ	корпус для катишок фіксуюється досить легко	0	0
35282196	5	0	врятував цією машинкою кілька заношених светрів, тепер як нові			0	0
35172961	1	0	замовив, товар прийшов на пошту, прийшов оглядати. чесно кажучи за таку ціну не очікував побачити такий жах. зовнішній вигляд, наче цей апарат брудний, синя вставка на ручці ледь тримається, коробка деформована, одним словом одне розчарування. таке враження що купуєш вже вживаний товар. не рекомендую ні продавця ні товар!	відсутні	не якісний матеріал корпусу, деформована відклеєна вставка на ручці тримачі	6	1
40643966	5	0	така кла на штучка. особливо коли є дітки і треба реанімувати чи то колготки,чи шапочку чи кофтину. я дуже задоволен,слова зайві кидаю фото "до" і "після".	швидко,якісно,без запаху дешевої пластмаси.		0	0
38746023	5	1	машинка чудово справляється з очищенням речей від катишек. рекомендую товар та продавця.	дуже добре очищує речі	я не бачу недоліків	0	0
26073071	1	1	на день поламались ножи	не рекомендую	дуже маленька	0	0
23400353	3	1	виконує свої функції чудово але у мене чомусь швидко відломилась частинка від сіточки. і тепер неможливо нею працювати.			2	0
19456024	1	1	ножи розшатались і тепер воня вопще не працює.	не рекомендую!!!	дуже маленька, погано стриже, туго соваєця on off	0	0
6673927	5	1	чудовий девайс, може врятувати навіть найбезнадійніші шерстяні речі, але не потрібно щільно притискати машинку до тканини, може зажувати і залишитися дірка!	швидко та зручно повертає вигляд улюбленим светрикам	потрібно окремо купувати батарейку r	6	1
35050377	5	1	шикарна покупка для шанувальників трикотажних та шерстяних речей!!! не очікувала за такі гроші такий хороший результат. дякую продавцеві за швидку відправку.			0	0
37973102	5	1	добавляю відео розпаковки			0	0
37969892	5	1	на вигляд корпус зі щілинами, делікатний, якість середня, саме головне стриже супер	свою функцію прилад виконує на відмінно	виробнику побажання звернути увагу на якість корпусу	0	0
33086412	3	1	якістю товару на вигляд не задоволена. можливо варто було купити трохи дорожчий філіпс.	поки стриже бурубляшки гарно	якість матеріалів сумнівна і збірка машинки на рівні дешевого китаю	3	1
4817224	5	1	потрібна річ у господарстві. чистить дуже добре.			0	0
5693675	4	1	хороша річ за невеликі гроші.			0	0
34641976	5	1	дуже зручна штука для стрижки ковтунців. одяг не псує. величезною перевагою є наявність ручки на відміну від більш дорогих моделей.	ціна, працює з nimh акумуляторами, є ручка	хотілося б більшого резервуару	0	0
35926009	5	1	працює чудово, на вигляд взагалі чудово зовсім не схоже на китай. матеріали якісні та міцні. тим самим цей прилад, це дуже простий механізм двигун з вимикачем і елементами живлення ламатися нічому або ж все легко ремонтується буквально за копійки.	ціна, якість		0	0
11561756	4	1	ціна якість непоганий вибір	простий, гарно стриже	можуть відходити батарейки	0	0
10984833	4	0	хороша річ, непогано справляється із своєю задачею. якби купляв зараз, вибирав би модель із акумулятором, тому що швидко садить батарейки.	ціна якість	швидко сідають батарейки	0	0
29006312	5	1	очень хороший аппарат за свою цену! очень довольна!!	компактная, цена супер		0	0
11194289	4	1	хороша якість , повністю задоволений покупкою			2	0
11073788	4	1	може бути, ціна відповідає якості			2	0
11069593	5	1	такий як на відео я не знала, який купити. думала цей чи дорожчий??? купила цей дешевий, але мені сподобався і не шкодую! сподобались розміри, зрізає котишки нормально і батерейки будуть на довго!рекомендую!	ціна	немає	2	0
10938793	5	1	купив на розетці все добре працює , не думаю що дорожче буде чимось краще.			2	0
12506120	5	0	купила на розетці, задоволена повністю, із своєю задачею справляється, ціна хороша.	працює чедово	не побачила	2	0
19959892	5	1	зручна у користуванні і дуже маленька	ціна, швидкість доставки	батарейки в комплекті до машинки не йдуть	0	0
19372283	5	1	незамінна річ у господарстві , дуже сподобалось тихе звучання і місце на дві батарейки.	тихо працює, бриє ніби нормально, тестували на сівших акумуляторах	маленький бриючий об'єм, в порівнянні з минулим моїм скарлет	0	0
24415375	4	1	виконує свою роботу		швидко забивається	0	0
18842364	1	1	купивши даний пристрій я зіткнувся із одним дуже дивним парадоксом. машинка для стрижки катишок не стриже катишки. розкажу вам історію. одного дня я проснувся і замітив, що на моєму одязі з’явились катишки. їх ставало чим далі, тим більше. вони наче розмножувались в той час, коли я не дивлюсь на свій одяг! мені стало страшно. я подумав: "а вдруг одного дня я прокинусь у світі, який заполонили катишки?". до такого армагедону людство не готувалось. я захотів вирішити цю проблему і спасти світ. трошки погугливши я замітив, що проблему замітив не тільки я, і людство активно старається боротись із розмноженням катишок, придумує спеціальні машини для їх масового винищення. так, це геноцид катишок, скажете ви. але такий наш світ. або ми, або катишки. я замовив одну із таких машин смерті. наступні ночі, поки я чекав доставки, я не спав. я розумів, що, поки я занятий бездіянням, катишки продовжують розмножуватись і заполоняти мій гардероб. я думав, що я не доживу, але тут пролунав звінок. не перевіривши хто це я кинувся на вулицю з грошима! але помилився. це звонила мама нагадати, що борщ лежить на балконі, а не в холодильнику. але я вже був на вулиці і не збирався вертатись додому. там були вони. я був впевнений, що вони замітили мою відсутність і почали готуватись до знищення світу. я не міг вернутись неозброєним туда. тому, далі я чекав на вулиці. чекав ще одну добу. на наступний день було дуже жарко, тому борщ на балконі прокис. але я таки дочекався доставки. із білого фургончика вийшов поставщик зброї для масового знищення. я був настільки радий доставці, що навіть залишив кур’єру чайові, адже машинка коштує грн, а в мене було аж цілих . все. тепер я був озброєний. я ішов по жаркій вулиці. від жару повітря над розбитим асфальтом розпливалось. в порваній кишені, яка послужила мені кобурою лежала зброя проти них. по вулиці перекотився перекоти мішоксміття. я піднявся в квартиру. наставив зброю на них, і.... вона почала крутитись і шуміти. просто крутитись і шуміти ,карл! вона не здатна знищувати їх! вони всі вижили, жоден не пав смертю!... я так надіявся... зараз я пишу це повідомлення із бункера № . мені здається, світу уже немає, і я не впевнений, що ці мої слова взагалі прочитає хоч одна жива людина. кінець зв’язку.	очищає катишки	але робить це погано.	78	9
2560865	5	0	дуже класна штучка, сьогодні купила, вже все поголила!			1	3
20507973	2	1	виробник україна, тому якість зборки дуже низька, як і якість матеріалів. батарейки зовсім не тримаються. машинка в прямому змісті розвалюється в руках. робата на . вцілому покупкою не задоволені.	ціна	якість матеріалів, якість конструкції	3	0
16839278	5	1	хороший товар від українського виробника. хотів брати з функцією ультрафіолетової очистки від неприємних запахів. але почитавши коменти , зробив що ця функція часто виходить з ладу, тому не став переплачувати.	оптимальна ціна, стабільна температура нагрівання, не пересушує взуття. електрошнур на вигляд надійний.		1	0
21006888	5	0	гарна сушарка, добротної якості матеріали, вчора отримали одразу опробували, ставили сушку на нічь з утра все чітко. задоволенням рекомендуємо!			1	1
17582218	5	1	дуже непоганий варіант за адекватною ціною	невисока ціна, гарно гріють, виглядають якісно	не виявлено	3	0
17033390	2	1	майже два роки користуюсь аналогічним приладом китайського виробництва придбаному через один із інтернет магазинів. у зв’язку з чим маю певний досвід для порівняння. зазначена модель програє «китайцям» у деяких аспектах. . розмір. менший ніж очікувалося. наприклад, у взутті розміром сушарка закриває лише половину устілки. я розумію, що мокріє взуття більше у передній частині, але коли постає питання щодо дітей – то вони здатні «набрати» води будь як. . не задовольнила форма сушарки. занадто великий овал її передньої частини не дозволяє повністю висушувати носок взуття. . температура. надзвичайно помиляється той, хто пише що чим гарячіше – тим краще. ні. температура має бути такою щоб не «пекла» взуття, а лише гріла. в даному випадку – температура занадто. замірів не здійснював, але сушарка обпікає руки. так, що якщо врахувати вартість товару доставку – то за такі самі гроші можна придбати кращу річ у піднебесній. єдине, у чому виграш – доставка дні.	швидкість доставки	див. коментар	6	4
24292271	5	1	задоволений цілком			0	0
23746529	5	1	суше відмінно. ні яких зауважень не маю.			0	0
23707417	5	1	хто шанує взуття і хто хоче відчувати зранку приємні м'якенькі черевички чи що там ще купуйте і будете дякувати тим хто робить такі чудові сушарки як ця.			0	0
23567545	5	1	чудова електросушарка, жодних зауважень, працює ідеально, ввечері вкладаєш у взуття на ранок воно сухеньке, тепле, все чудово. рекомендую!	гарний дизайн, зручна у використанні	немає	0	0
23454969	5	1	дружина користується все влаштовує			0	0
25333479	5	1	чудова сушарка. користуюся два місяці. зі своєю задачею справляється на в плюс віднесу також малу потужність: взуття не пересихає і більша надійність			1	0
25163655	4	1	класні лапті, сушать хорошо.			0	0
25033735	5	1	користуюсь вже більше тижня чудово сушить взуття, , години ввечері і майже годину вранці. на ніч не залишаю, так як прилад досить таки добре розігрівається.	добре сушить. має світловий індикатор, який показує що прилад увімкненний, for me this is a big plus :		1	0
27320776	5	1	дуже якісного виготовлення електро побутовий прилад. своєю роботою та продуктивністю задовольняє на всі %. дякую виробнику. спокусився на знижку і не шкодую.	висока якість виготовлення.	не виявив.	0	0
36457183	5	1	товар повністю відповідає опису. прсторонніх запахів немає. працює відмінно, сушить швидко.	зовнішній вигляд, якісні матеріали	немає	0	0
38637717	4	1	жодних нарікань безперебійно працює більше року, добре висушує взуття. при повторному замовленні для батьків отримав без індикатора живлення, про що ніде не вказано... але повертати не став. така "політика" розетки сильно розчаровує	. добротність виконання . повністю виконує свої функції	.індикатор живлення .продавець товару	0	0
23850057	5	1	подобається все від пакування до лампочок . зручна, компактна, гарантія від виробника. харків шарить в таких речах!	зроблено в україні. тихий. користуємось регулярно. виглядає все якісно. раджу з того, що є на ринку, саме цей!	не помітили	2	0
27320592	5	1	тримаючи в руках, вмикаючи пристрій розумієш, що не даремно свого часу електробритви харків були чудовим чоловічим інструментом. і цей виріб видно, що дуже високоі якості. дякую виробнику, що зберігають традиціі виробництва. щодо роботи приладу: в режимі «озонування» спочатку декілька хвилин тріщить напевно, що озонує , а потім затихає і просто працює в режимі «сушіння», а при простому сушінні просто відсутній період на початку з тріщянням озонуванням .	добротний, належноі культури виготовлення електро побутовий прилад	не виявив впродовж перших дніів експлуатаціі.	4	0
25498999	5	1	все чудово! покупкою задоволений! добре сушить. озонує, вбиваючи зайвий запах. є кнопки управління озонатором. краще ніж сушка взуття на батареї, тому що сушить з середини і набагато швидше і бережливіше.	наявне озонування і кнопка управління.	не виявлено.	1	0
35020109	5	1	користуюсь тиждень. дуже практична і корисна річ. запах взуття повністю нейтралізує за кілька годин. рекомендую.	компактність. працює відмінно.	занадто яскраве світло індикаторів.	0	0
37538613	5	1	чудово працює, виконує заявлені функції на "відмінно". виглядає гарно зробленою, якість дротів і пластику хороша.			0	0
37078883	5	1	мені дуже сподобалось! рекомендую!			0	0
37076849	5	1	користуюся вже рік працює ідеально жодних проблем. дуже задоволена. до того мала звичайну недорогу сушку за грн, яка мало того, що прослужила недовго, так ще й зіпсувала мені взуття розплавилася в одному місці всередині взуття та приклеїлася до внутрішнього хутра утеплювача при витягуванні вирвався пучок хутра. які гроші така й сушарка. дану сушку всім рекомендую. хоч і дорога але своїх грошей вартує тому що дійсно нейтралізує запах у взутті та чудово висушує взуття.	добре нейтралізує запах всередині взуття, достатньо швидко просушує взуття, неважка, добротна, хороший озонатор	бракує ще функції лише озонатор без сушки але це вже не недолік, а як побажання на майбутнє для виробника	2	0
36131270	1	1	після одного використання закоротило і і при включенні вибиває автомати по всій квартирі. як повернути товар ?			1	0
40391124	4	1	хороша незамінна річ, добре сушить, іонізатор забирає всі неприємні запахи, через декілька місяців зламався іонізатор	добре сушить, забирає всі запахи	зламався іонізатор, недостатньо надійна річ не тільки у мене така проблема	0	0
38447296	5	1	виконує свою функцію	озонатор. доволі непогана температура нагріву як для сушарки	ціна	0	0
